0.0319948	12.3809	3.20039	11.8523	9.59112
0.0329948	12.381	3.20054	11.8525	9.5909
0.0339948	12.3811	3.20069	11.8527	9.59069
0.0349948	12.3812	3.20083	11.8529	9.59047
0.0359948	12.3813	3.20097	11.8531	9.59025
0.0369948	12.3814	3.20111	11.8533	9.59004
0.0379948	12.3814	3.20125	11.8536	9.58982
0.0389948	12.3815	3.20138	11.8538	9.58961
0.0399948	12.3816	3.20151	11.854	9.58939
0.0409948	12.3817	3.20164	11.8542	9.58918
0.0419948	12.3818	3.20176	11.8544	9.58897
0.0429948	12.3819	3.20188	11.8546	9.58875
0.0439948	12.3819	3.202	11.8548	9.58854
0.0449948	12.382	3.20212	11.8551	9.58833
0.0459948	12.3821	3.20223	11.8553	9.58812
0.0469948	12.3822	3.20234	11.8555	9.5879
0.0479948	12.3823	3.20245	11.8557	9.58769
0.0489948	12.3823	3.20256	11.8559	9.58748
0.0499948	12.3824	3.20266	11.8561	9.58727
0.0509948	12.3825	3.20276	11.8563	9.58706
0.0519948	12.3825	3.20286	11.8565	9.58685
0.0529948	12.3826	3.20295	11.8567	9.58664
0.0539948	12.3827	3.20305	11.8569	9.58643
0.0549948	12.3827	3.20314	11.8572	9.58622
0.0559948	12.3828	3.20323	11.8574	9.58601
0.0569948	12.3829	3.20331	11.8576	9.58581
0.0579948	12.3829	3.20339	11.8578	9.5856
0.0589948	12.383	3.20347	11.858	9.58539
0.0599948	12.383	3.20355	11.8582	9.58518
0.0609948	12.3831	3.20362	11.8584	9.58498
0.0619948	12.3832	3.20369	11.8586	9.58477
0.0629948	12.3832	3.20376	11.8588	9.58457
0.0639948	12.3833	3.20383	11.859	9.58436
0.0649948	12.3833	3.20389	11.8592	9.58416
0.0659948	12.3834	3.20395	11.8594	9.58395
0.0669948	12.3834	3.20401	11.8596	9.58375
0.0679948	12.3835	3.20407	11.8598	9.58354
0.0689948	12.3835	3.20412	11.86	9.58334
0.0699948	12.3835	3.20417	11.8602	9.58314
0.0709948	12.3836	3.20422	11.8604	9.58293
0.0719948	12.3836	3.20426	11.8607	9.58273
0.0729948	12.3837	3.20431	11.8609	9.58253
