1	0.175	0.208204	12.3141	3.11107	11.6758	9.76756
1	0.175	0.209204	12.3133	3.1095	11.6758	9.7676
1	0.175	0.210204	12.3125	3.10792	11.6757	9.76765
1	0.175	0.211204	12.3117	3.10631	11.6757	9.7677
1	0.175	0.212204	12.3109	3.10468	11.6756	9.76775
1	0.175	0.213204	12.3101	3.10302	11.6756	9.7678
1	0.175	0.214204	12.3093	3.10135	11.6755	9.76785
1	0.175	0.215204	12.3084	3.09965	11.6755	9.76791
1	0.175	0.216204	12.3076	3.09793	11.6754	9.76796
1	0.175	0.217204	12.3075	3.09776	11.6754	9.76802
1	0.175	0.218204	12.3088	3.10043	11.6753	9.76808
1	0.175	0.219204	12.3102	3.1031	11.6752	9.76814
1	0.175	0.220204	12.3115	3.10579	11.6752	9.76821
1	0.175	0.221204	12.3129	3.10847	11.6751	9.76827
1	0.175	0.222204	12.3142	3.11117	11.675	9.76834
1	0.175	0.223204	12.3156	3.11387	11.675	9.76841
1	0.175	0.224204	12.317	3.11657	11.6749	9.76848
1	0.175	0.225204	12.3183	3.11928	11.6748	9.76855
1	0.175	0.226204	12.3197	3.122	11.6748	9.76863
1	0.175	0.227204	12.3211	3.12472	11.6747	9.7687
1	0.175	0.228204	12.3224	3.12745	11.6746	9.76878
1	0.175	0.229204	12.3238	3.13018	11.6745	9.76886
1	0.175	0.230204	12.3252	3.13292	11.6744	9.76894
1	0.175	0.231204	12.3266	3.13567	11.6744	9.76903
1	0.175	0.232204	12.3279	3.13842	11.6743	9.76911
1	0.175	0.233204	12.3293	3.14118	11.6742	9.7692
1	0.175	0.234204	12.3307	3.14394	11.6741	9.76929
1	0.175	0.235204	12.3321	3.1467	11.674	9.76938
1	0.18	0.162204	12.2891	3.06231	11.6682	9.77523
1	0.18	0.163204	12.2887	3.06146	11.6682	9.77518
1	0.18	0.164204	12.2883	3.06061	11.6682	9.77514
1	0.18	0.165204	12.2878	3.05973	11.6683	9.7751
1	0.18	0.166204	12.2874	3.05884	11.6683	9.77506
1	0.18	0.167204	12.287	3.05794	11.6684	9.77502
1	0.18	0.168204	12.2865	3.05702	11.6684	9.77499
1	0.18	0.169204	12.2861	3.05609	11.6684	9.77495
1	0.18	0.170204	12.2856	3.05514	11.6685	9.77492
1	0.18	0.171204	12.2852	3.05417	11.6685	9.77489
1	0.18	0.172204	12.2847	3.05318	11.6685	9.77486
1	0.18	0.173204	12.2842	3.05218	11.6685	9.77484
1	0.18	0.174204	12.2837	3.05117	11.6686	9.77481
1	0.18	0.175204	12.2832	3.05013	11.6686	9.77479
1	0.18	0.176204	12.2827	3.04908	11.6686	9.77477
1	0.18	0.177204	12.2822	3.04801	11.6686	9.77475
1	0.18	0.178204	12.2817	3.04692	11.6686	9.77474
1	0.18	0.179204	12.2811	3.04582	11.6687	9.77472
1	0.18	0.180204	12.2806	3.0447	11.6687	9.77471
1	0.18	0.181204	12.28	3.0436	11.6687	9.7747
1	0.18	0.182204	12.2813	3.04601	11.6687	9.77469
1	0.18	0.183204	12.2825	3.04844	11.6687	9.77468
1	0.18	0.184204	12.2837	3.05086	11.6687	9.77468
1	0.18	0.185204	12.2849	3.0533	11.6687	9.77467
1	0.18	0.186204	12.2862	3.05575	11.6687	9.77467
1	0.18	0.187204	12.2874	3.0582	11.6687	9.77467
1	0.18	0.188204	12.2887	3.06066	11.6687	9.77468
1	0.18	0.189204	12.2899	3.06313	11.6687	9.77468
1	0.18	0.190204	12.2912	3.0656	11.6687	9.77469
1	0.18	0.191204	12.2924	3.06809	11.6687	9.7747
1	0.18	0.192204	12.2937	3.07058	11.6687	9.77471
1	0.18	0.193204	12.295	3.07308	11.6687	9.77472
1	0.18	0.194204	12.2962	3.07559	11.6686	9.77473
1	0.18	0.195204	12.2975	3.0781	11.6686	9.77475
1	0.18	0.196204	12.2988	3.08063	11.6686	9.77477
1	0.18	0.197204	12.3	3.08316	11.6686	9.77479
1	0.18	0.198204	12.3013	3.08569	11.6686	9.77481
1	0.18	0.199204	12.3026	3.08824	11.6685	9.77483
1	0.18	0.200204	12.3039	3.09079	11.6685	9.77486
1	0.18	0.201204	12.3052	3.09335	11.6685	9.77488
1	0.18	0.202204	12.3065	3.09592	11.6685	9.77491
1	0.18	0.203204	12.3078	3.09849	11.6684	9.77494
1	0.18	0.204204	12.3091	3.10107	11.6684	9.77498
1	0.18	0.205204	12.3104	3.10365	11.6684	9.77501
1	0.18	0.206204	12.3117	3.10625	11.6683	9.77505
1	0.18	0.207204	12.313	3.10885	11.6683	9.77509
1	0.18	0.208204	12.3143	3.11146	11.6683	9.77513
1	0.18	0.209204	12.3156	3.11407	11.6682	9.77517
1	0.18	0.210204	12.317	3.11669	11.6682	9.77522
1	0.18	0.211204	12.3183	3.11932	11.6681	9.77526
1	0.18	0.212204	12.3196	3.12195	11.6681	9.77531
1	0.18	0.213204	12.3209	3.12459	11.668	9.77536
1	0.18	0.214204	12.3223	3.12723	11.668	9.77541
1	0.18	0.215204	12.3236	3.12989	11.6679	9.77547
1	0.18	0.216204	12.325	3.13254	11.6679	9.77552
1	0.18	0.217204	12.3263	3.13521	11.6678	9.77558
1	0.18	0.218204	12.3276	3.13788	11.6677	9.77564
1	0.18	0.219204	12.329	3.14055	11.6677	9.7757
1	0.18	0.220204	12.3303	3.14324	11.6676	9.77576
1	0.18	0.221204	12.3317	3.14592	11.6675	9.77583
1	0.18	0.222204	12.333	3.14862	11.6675	9.7759
1	0.18	0.223204	12.3344	3.15132	11.6674	9.77597
1	0.18	0.224204	12.3358	3.15402	11.6673	9.77604
1	0.18	0.225204	12.3371	3.15673	11.6673	9.77611
1	0.18	0.226204	12.3385	3.15945	11.6672	9.77618
1	0.18	0.227204	12.3399	3.16217	11.6671	9.77626
1	0.18	0.228204	12.3412	3.1649	11.667	9.77634
1	0.18	0.229204	12.3426	3.16763	11.667	9.77642
1	0.18	0.230204	12.344	3.17036	11.6669	9.7765
1	0.18	0.231204	12.3454	3.17311	11.6668	9.77659
1	0.18	0.232204	12.3467	3.17585	11.6667	9.77667
1	0.18	0.233204	12.3481	3.17861	11.6666	9.77676
1	0.18	0.234204	12.3495	3.18136	11.6665	9.77685
1	0.18	0.235204	12.3509	3.18413	11.6664	9.77694
1	0.18	0.236204	12.3523	3.18689	11.6663	9.77703
1	0.18	0.237204	12.3537	3.18967	11.6662	9.77713
1	0.18	0.238204	12.3551	3.19244	11.6662	9.77723
1	0.18	0.239204	12.3565	3.19522	11.6661	9.77733
1	0.18	0.240204	12.3579	3.19801	11.666	9.77743
1	0.18	0.241204	12.3593	3.2008	11.6659	9.77753
1	0.18	0.242204	12.3607	3.2036	11.6657	9.77763
1	0.18	0.243204	12.3621	3.2064	11.6656	9.77774
1	0.18	0.244204	12.3635	3.2092	11.6655	9.77785
1	0.18	0.245204	12.3649	3.21201	11.6654	9.77796
1	0.18	0.246204	12.3663	3.21482	11.6653	9.77807
1	0.18	0.247204	12.3677	3.21764	11.6652	9.77818
1	0.185	0.152204	12.2615	3.00756	11.6601	9.78329
1	0.185	0.153204	12.2626	3.00973	11.6602	9.78322
1	0.185	0.154204	12.2637	3.01191	11.6602	9.78315
1	0.185	0.155204	12.2649	3.0141	11.6603	9.78308
1	0.185	0.156204	12.266	3.0163	11.6604	9.78302
1	0.185	0.157204	12.2671	3.01851	11.6604	9.78296
1	0.185	0.158204	12.2682	3.02073	11.6605	9.7829
1	0.185	0.159204	12.2694	3.02295	11.6605	9.78284
1	0.185	0.160204	12.2705	3.02519	11.6606	9.78279
1	0.185	0.161204	12.2716	3.02744	11.6606	9.78273
1	0.185	0.162204	12.2728	3.02969	11.6607	9.78268
1	0.185	0.163204	12.2739	3.03195	11.6607	9.78263
1	0.185	0.164204	12.2751	3.03423	11.6608	9.78259
1	0.185	0.165204	12.2763	3.03651	11.6608	9.78254
1	0.185	0.166204	12.2774	3.0388	11.6609	9.7825
1	0.185	0.167204	12.2786	3.0411	11.6609	9.78246
1	0.185	0.168204	12.2798	3.04341	11.661	9.78242
1	0.185	0.169204	12.2809	3.04573	11.661	9.78238
1	0.185	0.170204	12.2821	3.04805	11.661	9.78234
1	0.185	0.171204	12.2833	3.05038	11.6611	9.78231
1	0.185	0.172204	12.2845	3.05273	11.6611	9.78228
1	0.185	0.173204	12.2857	3.05508	11.6611	9.78225
1	0.185	0.174204	12.2869	3.05744	11.6612	9.78222
1	0.185	0.175204	12.2881	3.05981	11.6612	9.78219
1	0.185	0.176204	12.2893	3.06218	11.6612	9.78217
1	0.185	0.177204	12.2905	3.06456	11.6612	9.78215
1	0.185	0.178204	12.2917	3.06696	11.6613	9.78213
1	0.185	0.179204	12.2929	3.06936	11.6613	9.78211
1	0.185	0.180204	12.2941	3.07177	11.6613	9.78209
1	0.185	0.181204	12.2954	3.07418	11.6613	9.78208
1	0.185	0.182204	12.2966	3.07661	11.6613	9.78207
1	0.185	0.183204	12.2978	3.07904	11.6613	9.78206
1	0.185	0.184204	12.2991	3.08148	11.6613	9.78205
1	0.185	0.185204	12.3003	3.08392	11.6613	9.78204
1	0.185	0.186204	12.3016	3.08638	11.6613	9.78204
1	0.185	0.187204	12.3028	3.08884	11.6613	9.78204
1	0.185	0.188204	12.304	3.09131	11.6613	9.78204
1	0.185	0.189204	12.3053	3.09379	11.6613	9.78204
1	0.185	0.190204	12.3066	3.09627	11.6613	9.78204
1	0.185	0.191204	12.3078	3.09877	11.6613	9.78205
1	0.185	0.192204	12.3091	3.10127	11.6613	9.78206
1	0.185	0.193204	12.3103	3.10377	11.6613	9.78206
1	0.185	0.194204	12.3116	3.10629	11.6613	9.78208
1	0.185	0.195204	12.3129	3.10881	11.6613	9.78209
1	0.185	0.196204	12.3142	3.11133	11.6613	9.7821
1	0.185	0.197204	12.3155	3.11387	11.6613	9.78212
1	0.185	0.198204	12.3167	3.11641	11.6612	9.78214
1	0.185	0.199204	12.318	3.11896	11.6612	9.78216
1	0.185	0.200204	12.3193	3.12151	11.6612	9.78219
1	0.185	0.201204	12.3206	3.12408	11.6612	9.78221
1	0.185	0.202204	12.3219	3.12665	11.6611	9.78224
1	0.185	0.203204	12.3232	3.12922	11.6611	9.78227
1	0.185	0.204204	12.3245	3.1318	11.6611	9.7823
1	0.185	0.205204	12.3258	3.13439	11.661	9.78233
1	0.185	0.206204	12.3271	3.13698	11.661	9.78237
1	0.185	0.207204	12.3284	3.13959	11.661	9.7824
1	0.185	0.208204	12.3298	3.14219	11.6609	9.78244
1	0.185	0.209204	12.3311	3.14481	11.6609	9.78248
1	0.185	0.210204	12.3324	3.14743	11.6609	9.78252
1	0.185	0.211204	12.3337	3.15005	11.6608	9.78257
1	0.185	0.212204	12.335	3.15268	11.6608	9.78262
1	0.185	0.213204	12.3364	3.15532	11.6607	9.78266
1	0.185	0.214204	12.3377	3.15796	11.6607	9.78271
1	0.185	0.215204	12.339	3.16061	11.6606	9.78277
1	0.185	0.216204	12.3404	3.16327	11.6606	9.78282
1	0.185	0.217204	12.3417	3.16593	11.6605	9.78288
1	0.185	0.218204	12.3431	3.1686	11.6604	9.78294
1	0.185	0.219204	12.3444	3.17127	11.6604	9.783
1	0.185	0.220204	12.3458	3.17395	11.6603	9.78306
1	0.185	0.221204	12.3471	3.17663	11.6603	9.78312
1	0.185	0.222204	12.3485	3.17932	11.6602	9.78319
1	0.185	0.223204	12.3498	3.18201	11.6601	9.78326
1	0.185	0.224204	12.3512	3.18471	11.6601	9.78333
1	0.185	0.225204	12.3525	3.18742	11.66	9.7834
1	0.185	0.226204	12.3539	3.19012	11.6599	9.78347
1	0.185	0.227204	12.3553	3.19284	11.6598	9.78355
1	0.185	0.228204	12.3566	3.19556	11.6598	9.78362
1	0.185	0.229204	12.358	3.19828	11.6597	9.7837
1	0.185	0.230204	12.3594	3.20101	11.6596	9.78379
1	0.185	0.231204	12.3608	3.20375	11.6595	9.78387
1	0.185	0.232204	12.3621	3.20649	11.6594	9.78395
1	0.185	0.233204	12.3635	3.20923	11.6593	9.78404
1	0.185	0.234204	12.3649	3.21198	11.6592	9.78413
1	0.185	0.235204	12.3663	3.21474	11.6592	9.78422
1	0.185	0.236204	12.3677	3.21749	11.6591	9.78431
1	0.185	0.237204	12.3691	3.22026	11.659	9.78441
1	0.185	0.238204	12.3705	3.22302	11.6589	9.78451
1	0.185	0.239204	12.3718	3.22579	11.6588	9.7846
1	0.185	0.240204	12.3732	3.22857	11.6587	9.7847
1	0.185	0.241204	12.3746	3.23135	11.6586	9.78481
1	0.185	0.242204	12.376	3.23413	11.6585	9.78491
1	0.185	0.243204	12.3774	3.23692	11.6584	9.78502
1	0.185	0.244204	12.3788	3.23972	11.6583	9.78513
1	0.185	0.245204	12.3802	3.24251	11.6581	9.78524
1	0.185	0.246204	12.3816	3.24531	11.658	9.78535
1	0.185	0.247204	12.3831	3.24812	11.6579	9.78546
1	0.185	0.248204	12.3845	3.25093	11.6578	9.78558
1	0.185	0.249204	12.3859	3.25374	11.6577	9.7857
1	0.185	0.250204	12.3873	3.25655	11.6576	9.78582
1	0.185	0.251204	12.3887	3.25937	11.6574	9.78594
1	0.185	0.252204	12.3901	3.2622	11.6573	9.78606
1	0.185	0.253204	12.3915	3.26502	11.6572	9.78619
1	0.185	0.254204	12.393	3.26785	11.6571	9.78631
1	0.185	0.255204	12.3944	3.27069	11.6569	9.78644
1	0.185	0.256204	12.3958	3.27352	11.6568	9.78657
1	0.185	0.257204	12.3972	3.27637	11.6567	9.78671
1	0.185	0.258204	12.3987	3.27921	11.6565	9.78684
1	0.19	0.143204	12.2638	3.01249	11.652	9.79137
1	0.19	0.144204	12.2649	3.0146	11.6521	9.79128
1	0.19	0.145204	12.266	3.01672	11.6522	9.79119
1	0.19	0.146204	12.2671	3.01885	11.6523	9.7911
1	0.19	0.147204	12.2681	3.02099	11.6524	9.79101
1	0.19	0.148204	12.2692	3.02314	11.6525	9.79093
1	0.19	0.149204	12.2703	3.02529	11.6525	9.79085
1	0.19	0.150204	12.2714	3.02746	11.6526	9.79077
1	0.19	0.151204	12.2726	3.02964	11.6527	9.79069
1	0.19	0.152204	12.2737	3.03182	11.6528	9.79061
1	0.19	0.153204	12.2748	3.03401	11.6528	9.79054
1	0.19	0.154204	12.2759	3.03622	11.6529	9.79046
1	0.19	0.155204	12.277	3.03843	11.653	9.79039
1	0.19	0.156204	12.2782	3.04065	11.6531	9.79032
1	0.19	0.157204	12.2793	3.04288	11.6531	9.79026
1	0.19	0.158204	12.2804	3.04512	11.6532	9.79019
1	0.19	0.159204	12.2816	3.04736	11.6532	9.79013
1	0.19	0.160204	12.2827	3.04962	11.6533	9.79007
1	0.19	0.161204	12.2839	3.05188	11.6534	9.79001
1	0.19	0.162204	12.285	3.05415	11.6534	9.78996
1	0.19	0.163204	12.2862	3.05644	11.6535	9.7899
1	0.19	0.164204	12.2874	3.05872	11.6535	9.78985
1	0.19	0.165204	12.2885	3.06102	11.6536	9.7898
1	0.19	0.166204	12.2897	3.06333	11.6536	9.78975
1	0.19	0.167204	12.2909	3.06564	11.6537	9.7897
1	0.19	0.168204	12.2921	3.06796	11.6537	9.78966
1	0.19	0.169204	12.2932	3.07029	11.6538	9.78962
1	0.19	0.170204	12.2944	3.07263	11.6538	9.78958
1	0.19	0.171204	12.2956	3.07498	11.6538	9.78954
1	0.19	0.172204	12.2968	3.07733	11.6539	9.7895
1	0.19	0.173204	12.298	3.07969	11.6539	9.78947
1	0.19	0.174204	12.2992	3.08206	11.6539	9.78943
1	0.19	0.175204	12.3004	3.08444	11.654	9.7894
1	0.19	0.176204	12.3016	3.08683	11.654	9.78938
1	0.19	0.177204	12.3028	3.08922	11.654	9.78935
1	0.19	0.178204	12.3041	3.09162	11.6541	9.78933
1	0.19	0.179204	12.3053	3.09403	11.6541	9.7893
1	0.19	0.180204	12.3065	3.09644	11.6541	9.78928
1	0.19	0.181204	12.3077	3.09887	11.6541	9.78927
1	0.19	0.182204	12.309	3.1013	11.6541	9.78925
1	0.19	0.183204	12.3102	3.10374	11.6541	9.78923
1	0.19	0.184204	12.3114	3.10618	11.6542	9.78922
1	0.19	0.185204	12.3127	3.10863	11.6542	9.78921
1	0.19	0.186204	12.3139	3.11109	11.6542	9.7892
1	0.19	0.187204	12.3152	3.11356	11.6542	9.7892
1	0.19	0.188204	12.3164	3.11603	11.6542	9.78919
1	0.19	0.189204	12.3177	3.11851	11.6542	9.78919
1	0.19	0.190204	12.319	3.121	11.6542	9.78919
1	0.19	0.191204	12.3202	3.1235	11.6542	9.78919
1	0.19	0.192204	12.3215	3.126	11.6542	9.7892
1	0.19	0.193204	12.3227	3.1285	11.6542	9.7892
1	0.19	0.194204	12.324	3.13102	11.6542	9.78921
1	0.19	0.195204	12.3253	3.13354	11.6542	9.78922
1	0.19	0.196204	12.3266	3.13607	11.6541	9.78923
1	0.19	0.197204	12.3279	3.1386	11.6541	9.78925
1	0.19	0.198204	12.3291	3.14114	11.6541	9.78926
1	0.19	0.199204	12.3304	3.14369	11.6541	9.78928
1	0.19	0.200204	12.3317	3.14624	11.6541	9.7893
1	0.19	0.201204	12.333	3.1488	11.6541	9.78932
1	0.19	0.202204	12.3343	3.15137	11.654	9.78935
1	0.19	0.203204	12.3356	3.15394	11.654	9.78937
1	0.19	0.204204	12.3369	3.15652	11.654	9.7894
1	0.19	0.205204	12.3382	3.15911	11.6539	9.78943
1	0.19	0.206204	12.3395	3.1617	11.6539	9.78946
1	0.19	0.207204	12.3408	3.16429	11.6539	9.7895
1	0.19	0.208204	12.3421	3.16689	11.6538	9.78953
1	0.19	0.209204	12.3435	3.1695	11.6538	9.78957
1	0.19	0.210204	12.3448	3.17212	11.6538	9.78961
1	0.19	0.211204	12.3461	3.17474	11.6537	9.78965
1	0.19	0.212204	12.3474	3.17736	11.6537	9.7897
1	0.19	0.213204	12.3488	3.17999	11.6536	9.78974
1	0.19	0.214204	12.3501	3.18263	11.6536	9.78979
1	0.19	0.215204	12.3514	3.18527	11.6535	9.78984
1	0.19	0.216204	12.3528	3.18792	11.6535	9.78989
1	0.19	0.217204	12.3541	3.19057	11.6534	9.78995
1	0.19	0.218204	12.3554	3.19323	11.6534	9.79
1	0.19	0.219204	12.3568	3.19589	11.6533	9.79006
1	0.19	0.220204	12.3581	3.19856	11.6533	9.79012
1	0.19	0.221204	12.3595	3.20124	11.6532	9.79018
1	0.19	0.222204	12.3608	3.20392	11.6531	9.79025
1	0.19	0.223204	12.3622	3.2066	11.6531	9.79031
1	0.19	0.224204	12.3635	3.20929	11.653	9.79038
1	0.19	0.225204	12.3649	3.21198	11.6529	9.79045
1	0.19	0.226204	12.3662	3.21468	11.6529	9.79052
1	0.19	0.227204	12.3676	3.21739	11.6528	9.79059
1	0.19	0.228204	12.369	3.22009	11.6527	9.79067
1	0.19	0.229204	12.3703	3.22281	11.6526	9.79075
1	0.19	0.230204	12.3717	3.22552	11.6526	9.79083
1	0.19	0.231204	12.3731	3.22825	11.6525	9.79091
1	0.19	0.232204	12.3744	3.23097	11.6524	9.79099
1	0.19	0.233204	12.3758	3.2337	11.6523	9.79108
1	0.19	0.234204	12.3772	3.23644	11.6522	9.79117
1	0.19	0.235204	12.3786	3.23918	11.6521	9.79125
1	0.19	0.236204	12.3799	3.24192	11.652	9.79135
1	0.19	0.237204	12.3813	3.24467	11.6519	9.79144
1	0.19	0.238204	12.3827	3.24743	11.6518	9.79154
1	0.19	0.239204	12.3841	3.25018	11.6517	9.79163
1	0.19	0.240204	12.3855	3.25294	11.6516	9.79173
1	0.19	0.241204	12.3869	3.25571	11.6515	9.79183
1	0.19	0.242204	12.3883	3.25848	11.6514	9.79194
1	0.19	0.243204	12.3897	3.26125	11.6513	9.79204
1	0.19	0.244204	12.3911	3.26403	11.6512	9.79215
1	0.19	0.245204	12.3925	3.26681	11.6511	9.79226
1	0.19	0.246204	12.3939	3.26959	11.651	9.79237
1	0.19	0.247204	12.3953	3.27238	11.6509	9.79248
1	0.19	0.248204	12.3967	3.27517	11.6508	9.7926
1	0.19	0.249204	12.3981	3.27797	11.6507	9.79271
1	0.19	0.250204	12.3995	3.28076	11.6505	9.79283
1	0.19	0.251204	12.4009	3.28357	11.6504	9.79295
1	0.19	0.252204	12.4023	3.28637	11.6503	9.79308
1	0.19	0.253204	12.4037	3.28918	11.6502	9.7932
1	0.19	0.254204	12.4051	3.29199	11.6501	9.79333
1	0.19	0.255204	12.4065	3.29481	11.6499	9.79346
1	0.19	0.256204	12.4079	3.29762	11.6498	9.79359
1	0.19	0.257204	12.4093	3.30045	11.6497	9.79372
1	0.19	0.258204	12.4108	3.30327	11.6495	9.79385
1	0.19	0.259204	12.4122	3.3061	11.6494	9.79399
1	0.19	0.260204	12.4136	3.30893	11.6493	9.79413
1	0.19	0.261204	12.415	3.31176	11.6491	9.79427
1	0.19	0.262204	12.4164	3.3146	11.649	9.79441
1	0.19	0.263204	12.4179	3.31744	11.6488	9.79456
1	0.19	0.264204	12.4193	3.32028	11.6487	9.7947
1	0.19	0.265204	12.4207	3.32312	11.6485	9.79485
1	0.19	0.266204	12.4222	3.32597	11.6484	9.795
1	0.19	0.267204	12.4236	3.32882	11.6482	9.79515
1	0.19	0.268204	12.425	3.33167	11.6481	9.79531
1	0.19	0.269204	12.4264	3.33452	11.6479	9.79546
1	0.19	0.270204	12.4279	3.33738	11.6478	9.79562
1	0.195	0.135204	12.2647	3.01469	11.6439	9.79949
1	0.195	0.136204	12.2657	3.01675	11.644	9.79937
1	0.195	0.137204	12.2668	3.01882	11.6441	9.79926
1	0.195	0.138204	12.2679	3.0209	11.6442	9.79914
1	0.195	0.139204	12.2689	3.02299	11.6443	9.79904
1	0.195	0.140204	12.27	3.02508	11.6445	9.79893
1	0.195	0.141204	12.2711	3.02719	11.6446	9.79882
1	0.195	0.142204	12.2722	3.0293	11.6447	9.79872
1	0.195	0.143204	12.2732	3.03143	11.6448	9.79862
1	0.195	0.144204	12.2743	3.03356	11.6449	9.79852
1	0.195	0.145204	12.2754	3.0357	11.645	9.79842
1	0.195	0.146204	12.2765	3.03785	11.6451	9.79833
1	0.195	0.147204	12.2776	3.04001	11.6451	9.79823
1	0.195	0.148204	12.2787	3.04218	11.6452	9.79814
1	0.195	0.149204	12.2798	3.04435	11.6453	9.79805
1	0.195	0.150204	12.281	3.04654	11.6454	9.79796
1	0.195	0.151204	12.2821	3.04873	11.6455	9.79788
