-0.840291	-1	-1
-0.839791	-1	-1
-0.839291	-1	-1
-0.838791	-1	-1
-0.838291	-1	-1
-0.837791	-1	-1
-0.837291	-1	-1
-0.836791	-1	-1
-0.836291	-1	-1
-0.835791	-1	-1
-0.835291	-1	-1
-0.834791	-1	-1
-0.834291	-1	-1
-0.833791	-1	-1
-0.833291	-1	-1
-0.832791	-1	-1
-0.832291	-1	-1
-0.831791	-1	-1
-0.831291	-1	-1
-0.830791	-1	-1
-0.830291	-1	-1
-0.829791	-1	-1
-0.829291	-1	-1
-0.828791	-1	-1
-0.828291	-1	-1
-0.827791	-1	-1
-0.827291	-1	-1
-0.826791	-1	-1
-0.82629	-1	-1
-0.82579	-1	-1
-0.82529	-1	-1
-0.82479	-1	-1
-0.82429	-1	-1
-0.82379	-1	-1
-0.82329	-1	-1
-0.82279	-1	-1
-0.82229	-1	-1
-0.82179	-1	-1
-0.82129	-1	-1
-0.82079	-1	-1
-0.82029	-1	-1
-0.81979	-1	-1
-0.81929	-1	-1
-0.81879	-1	-1
-0.81829	-1	-1
-0.81779	-1	-1
-0.81729	-1	-1
-0.81679	-1	-1
-0.81629	-1	-1
-0.81579	-1	-1
-0.81529	-1	-1
-0.81479	-1	-1
-0.81429	-1	-1
-0.81379	-1	-1
-0.81329	-1	-1
-0.81279	-1	-1
-0.81229	-1	-1
-0.81179	-1	-1
-0.81129	-1	-1
-0.81079	-1	-1
-0.81029	-1	-1
-0.80979	-1	-1
-0.80929	-1	-1
-0.80879	-1	-1
-0.80829	-1	-1
-0.80779	-1	-1
-0.80729	-1	-1
-0.80679	-1	-1
-0.80629	-1	-1
-0.80579	-1	-1
-0.80529	-1	-1
-0.804789	-1	-1
-0.804289	-1	-1
-0.803789	-1	-1
-0.803289	-1	-1
-0.802789	-1	-1
-0.802289	-1	-1
-0.801789	-1	-1
-0.801289	-1	-1
-0.800789	-1	-1
-0.800289	-1	-1
-0.799789	-1	-1
-0.799289	-1	-1
-0.798789	-1	-1
-0.798289	-1	-1
-0.797789	-1	-1
-0.797289	-1	-1
-0.796789	-1	-1
-0.796289	-1	-1
-0.795789	-1	-1
-0.795289	-1	-1
-0.794789	-1	-1
-0.794289	-1	-1
-0.793789	-1	-1
-0.793289	-1	-1
-0.792789	-1	-1
-0.792289	-1	-1
-0.791789	-1	-1
-0.791289	-1	-1
-0.790789	-1	-1
-0.790289	-1	-1
-0.789789	-1	-1
-0.789289	-1	-1
-0.788789	-1	-1
-0.788289	-1	-1
-0.787789	-1	-1
-0.787289	-1	-1
-0.786789	-1	-1
-0.786289	-1	-1
-0.785789	-1	-1
-0.785289	-1	-1
-0.784789	-1	-1
-0.784289	-1	-1
-0.783789	-1	-1
-0.783288	-1	-1
-0.782788	-1	-1
-0.782288	-1	-1
-0.781788	-1	-1
-0.781288	-1	-1
-0.780788	-1	-1
-0.780288	-1	-1
-0.779788	-1	-1
-0.779288	-1	-1
-0.778788	-1	-1
-0.778288	-1	-1
-0.777788	-1	-1
-0.777288	-1	-1
-0.776788	-1	-1
-0.776288	-1	-1
-0.775788	-1	-1
-0.775288	-1	-1
-0.774788	-1	-1
-0.774288	-1	-1
-0.773788	-1	-1
-0.773288	-1	-1
-0.772788	-1	-1
-0.772288	-1	-1
-0.771788	-1	-1
-0.771288	-1	-1
-0.770788	-1	-1
-0.770288	-1	-1
-0.769788	-1	-1
-0.769288	-1	-1
-0.768788	-1	-1
-0.768288	-1	-1
-0.767788	-1	-1
-0.767288	-1	-1
-0.766788	-1	-1
-0.766288	-1	-1
-0.765788	-1	-1
-0.765288	-1	-1
-0.764788	-1	-1
-0.764288	-1	-1
-0.763788	-1	-1
-0.763288	-1	-1
-0.762788	-1	-1
-0.762287	-1	-1
-0.761787	-1	-1
-0.761287	-1	-1
-0.760787	-1	-1
-0.760287	-1	-1
-0.759787	-1	-1
-0.759287	-1	-1
-0.758787	-1	-1
-0.758287	-1	-1
-0.757787	-1	-1
-0.757287	-1	-1
-0.756787	-1	-1
-0.756287	-1	-1
-0.755787	-1	-1
-0.755287	-1	-1
-0.754787	-1	-1
-0.754287	-1	-1
-0.753787	-1	-1
-0.753287	-1	-1
-0.752787	-1	-1
-0.752287	-1	-1
-0.751787	-1	-1
-0.751287	-1	-1
-0.750787	-1	-1
-0.750287	-1	-1
-0.749787	-1	-1
-0.749287	-1	-1
-0.748787	-1	-1
-0.748287	-1	-1
-0.747787	-1	-1
-0.747287	-1	-1
-0.746787	-1	-1
-0.746287	-1	-1
-0.745787	-1	-1
-0.745287	-1	-1
-0.744787	-1	-1
-0.744287	-1	-1
-0.743787	-1	-1
-0.743287	-1	-1
-0.742787	-1	-1
-0.742287	-1	-1
-0.741787	-1	-1
-0.741287	-1	-1
-0.740786	-1	-1
-0.740286	-1	-1
-0.739786	-1	-1
-0.739286	-1	-1
-0.738786	-1	-1
-0.738286	-1	-1
-0.737786	-1	-1
-0.737286	-1	-1
-0.736786	-1	-1
-0.736286	-1	-1
-0.735786	-1	-1
-0.735286	-1	-1
-0.734786	-1	-1
-0.734286	-1	-1
-0.733786	-1	-1
-0.733286	-1	-1
-0.732786	-1	-1
-0.732286	-1	-1
-0.731786	-1	-1
-0.731286	-1	-1
-0.730786	-1	-1
-0.730286	-1	-1
-0.729786	-1	-1
-0.729286	-1	-1
-0.728786	-1	-1
-0.728286	-1	-1
-0.727786	-1	-1
-0.727286	-1	-1
-0.726786	-1	-1
-0.726286	-1	-1
-0.725786	-1	-1
-0.725286	-1	-1
-0.724786	-1	-1
-0.724286	-1	-1
-0.723786	-1	-1
-0.723286	-1	-1
-0.722786	-1	-1
-0.722286	-1	-1
-0.721786	-1	-1
-0.721286	-1	-1
-0.720786	-1	-1
-0.720286	-1	-1
-0.719786	-1	-1
-0.719285	-1	-1
-0.718785	-1	-1
-0.718285	-1	-1
-0.717785	-1	-1
-0.717285	-1	-1
-0.716785	-1	-1
-0.716285	-1	-1
-0.715785	-1	-1
-0.715285	-1	-1
-0.714785	-1	-1
-0.714285	-1	-1
-0.713785	-1	-1
-0.713285	-1	-1
-0.712785	-1	-1
-0.712285	-1	-1
-0.711785	-1	-1
-0.711285	-1	-1
-0.710785	-1	-1
-0.710285	-1	-1
-0.709785	-1	-1
-0.709285	-1	-1
-0.708785	-1	-1
-0.708285	-1	-1
-0.707785	-1	-1
-0.707285	-1	-1
-0.706785	-1	-1
-0.706285	-1	-1
-0.705785	-1	-1
-0.705285	-1	-1
-0.704785	-1	-1
-0.704285	-1	-1
-0.703785	-1	-1
-0.703285	-1	-1
-0.702785	-1	-1
-0.702285	-1	-1
-0.701785	-1	-1
-0.701285	-1	-1
-0.700785	-1	-1
-0.700285	-1	-1
-0.699785	-1	-1
-0.699285	-1	-1
-0.698785	-1	-1
-0.698285	-1	-1
-0.697784	-1	-1
-0.697284	-1	-1
-0.696784	-1	-1
-0.696284	-1	-1
-0.695784	-1	-1
-0.695284	-1	-1
-0.694784	-1	-1
-0.694284	-1	-1
-0.693784	-1	-1
-0.693284	-1	-1
-0.692784	-1	-1
-0.692284	-1	-1
-0.691784	-1	-1
-0.691284	-1	-1
-0.690784	-1	-1
-0.690284	-1	-1
-0.689784	-1	-1
-0.689284	-1	-1
-0.688784	-1	-1
-0.688284	-1	-1
-0.687784	-1	-1
-0.687284	-1	-1
-0.686784	-1	-1
-0.686284	-1	-1
-0.685784	-1	-1
-0.685284	-1	-1
-0.684784	-1	-1
-0.684284	-1	-1
-0.683784	-1	-1
-0.683284	-1	-1
-0.682784	-1	-1
-0.682284	-1	-1
-0.681784	-1	-1
-0.681284	-1	-1
-0.680784	-1	-1
-0.680284	-1	-1
-0.679784	-1	-1
-0.679284	-1	-1
-0.678784	-1	-1
-0.678284	-1	-1
-0.677784	-1	-1
-0.677284	-1	-1
-0.676784	-1	-1
-0.676283	-1	-1
-0.675783	-1	-1
-0.675283	-1	-1
-0.674783	-1	-1
-0.674283	-1	-1
-0.673783	-1	-1
-0.673283	-1	-1
-0.672783	-1	-1
-0.672283	-1	-1
-0.671783	-1	-1
-0.671283	-1	-1
-0.670783	-1	-1
-0.670283	-1	-1
-0.669783	-1	-1
-0.669283	-1	-1
-0.668783	-1	-1
-0.668283	-1	-1
-0.667783	-1	-1
-0.667283	-1	-1
-0.666783	-1	-1
-0.666283	-1	-1
-0.665783	-1	-1
-0.665283	-1	-1
-0.664783	-1	-1
-0.664283	-1	-1
-0.663783	-1	-1
-0.663283	-1	-1
-0.662783	-1	-1
-0.662283	-1	-1
-0.661783	-1	-1
-0.661283	-1	-1
-0.660783	-1	-1
-0.660283	-1	-1
-0.659783	-1	-1
-0.659283	-1	-1
-0.658783	-1	-1
-0.658283	-1	-1
-0.657783	-1	-1
-0.657283	-1	-1
-0.656783	-1	-1
-0.656283	-1	-1
-0.655783	-1	-1
-0.655282	-1	-1
-0.654782	-1	-1
-0.654282	-1	-1
-0.653782	-1	-1
-0.653282	-1	-1
-0.652782	-1	-1
-0.652282	-1	-1
-0.651782	-1	-1
-0.651282	-1	-1
-0.650782	-1	-1
-0.650282	-1	-1
-0.649782	-1	-1
-0.649282	-1	-1
-0.648782	-1	-1
-0.648282	-1	-1
-0.647782	-1	-1
-0.647282	-1	-1
-0.646782	-1	-1
-0.646282	-1	-1
-0.645782	-1	-1
-0.645282	-1	-1
-0.644782	-1	-1
-0.644282	-1	-1
-0.643782	-1	-1
-0.643282	-1	-1
-0.642782	-1	-1
-0.642282	-1	-1
-0.641782	-1	-1
-0.641282	-1	-1
-0.640782	-1	-1
-0.640282	-1	-1
-0.639782	-1	-1
-0.639282	-1	-1
-0.638782	-1	-1
-0.638282	-1	-1
-0.637782	-1	-1
-0.637282	-1	-1
-0.636782	-1	-1
-0.636282	-1	-1
-0.635782	-1	-1
-0.635282	-1	-1
-0.634782	-1	-1
-0.634282	-1	-1
-0.633781	-1	-1
-0.633281	-1	-1
-0.632781	-1	-1
-0.632281	-1	-1
-0.631781	-1	-1
-0.631281	-1	-1
-0.630781	-1	-1
-0.630281	-1	-1
-0.629781	-1	-1
-0.629281	-1	-1
-0.628781	-1	-1
-0.628281	-1	-1
-0.627781	-1	-1
-0.627281	-1	-1
-0.626781	-1	-1
-0.626281	-1	-1
-0.625781	-1	-1
-0.625281	-1	-1
-0.624781	-1	-1
-0.624281	-1	-1
-0.623781	-1	-1
-0.623281	-1	-1
-0.622781	-1	-1
-0.622281	-1	-1
-0.621781	-1	-1
-0.621281	-1	-1
-0.620781	-1	-1
-0.620281	-1	-1
-0.619781	-1	-1
-0.619281	-1	-1
-0.618781	-1	-1
-0.618281	-1	-1
-0.617781	-1	-1
-0.617281	-1	-1
-0.616781	-1	-1
-0.616281	-1	-1
-0.615781	-1	-1
-0.615281	-1	-1
-0.614781	-1	-1
-0.614281	-1	-1
-0.613781	-1	-1
-0.613281	-1	-1
-0.612781	-1	-1
-0.61228	-1	-1
-0.61178	-1	-1
-0.61128	-1	-1
-0.61078	-1	-1
-0.61028	-1	-1
-0.60978	-1	-1
-0.60928	-1	-1
-0.60878	-1	-1
-0.60828	-1	-1
-0.60778	-1	-1
-0.60728	-1	-1
-0.60678	-1	-1
-0.60628	-1	-1
-0.60578	-1	-1
-0.60528	-1	-1
-0.60478	-1	-1
-0.60428	-1	-1
-0.60378	-1	-1
-0.60328	-1	-1
-0.60278	-1	-1
-0.60228	-1	-1
-0.60178	-1	-1
-0.60128	-1	-1
-0.60078	-1	-1
-0.60028	-1	-1
-0.59978	-1	-1
-0.59928	-1	-1
-0.59878	-1	-1
-0.59828	-1	-1
-0.59778	-1	-1
-0.59728	-1	-1
-0.59678	-1	-1
-0.59628	-1	-1
-0.59578	-1	-1
-0.59528	-1	-1
-0.59478	-1	-1
-0.59428	-1	-1
-0.59378	-1	-1
-0.59328	-1	-1
-0.59278	-1	-1
-0.59228	-1	-1
-0.59178	-1	-1
-0.59128	-1	-1
-0.590779	-1	-1
-0.590279	-1	-1
-0.589779	-1	-1
-0.589279	-1	-1
-0.588779	-1	-1
-0.588279	-1	-1
-0.587779	-1	-1
-0.587279	-1	-1
-0.586779	-1	-1
-0.586279	-1	-1
-0.585779	-1	-1
-0.585279	-1	-1
-0.584779	-1	-1
-0.584279	-1	-1
-0.583779	-1	-1
-0.583279	-1	-1
-0.582779	-1	-1
-0.582279	-1	-1
-0.581779	-1	-1
-0.581279	-1	-1
-0.580779	-1	-1
-0.580279	-1	-1
-0.579779	-1	-1
-0.579279	-1	-1
-0.578779	-1	-1
-0.578279	-1	-1
-0.577779	-1	-1
-0.577279	-1	-1
-0.576779	-1	-1
-0.576279	-1	-1
-0.575779	-1	-1
-0.575279	-1	-1
-0.574779	-1	-1
-0.574279	-1	-1
-0.573779	-1	-1
-0.573279	-1	-1
-0.572779	-1	-1
-0.572279	-1	-1
-0.571779	-1	-1
-0.571279	-1	-1
-0.570779	-1	-1
-0.570279	-1	-1
-0.569779	-1	-1
-0.569278	-1	-1
-0.568778	-1	-1
-0.568278	-1	-1
-0.567778	-1	-1
-0.567278	-1	-1
-0.566778	-1	-1
-0.566278	-1	-1
-0.565778	-1	-1
-0.565278	-1	-1
-0.564778	-1	-1
-0.564278	-1	-1
-0.563778	-1	-1
-0.563278	-1	-1
-0.562778	-1	-1
-0.562278	-1	-1
-0.561778	-1	-1
-0.561278	-1	-1
-0.560778	-1	-1
-0.560278	-1	-1
-0.559778	-1	-1
-0.559278	-1	-1
-0.558778	-1	-1
-0.558278	-1	-1
-0.557778	-1	-1
-0.557278	-1	-1
-0.556778	-1	-1
-0.556278	-1	-1
-0.555778	-1	-1
-0.555278	-1	-1
-0.554778	-1	-1
-0.554278	-1	-1
-0.553778	-1	-1
-0.553278	-1	-1
-0.552778	-1	-1
-0.552278	-1	-1
-0.551778	-1	-1
-0.551278	-1	-1
-0.550778	-1	-1
-0.550278	-1	-1
-0.549778	-1	-1
-0.549278	-1	-1
-0.548778	-1	-1
-0.548277	-1	-1
-0.547777	-1	-1
-0.547277	-1	-1
-0.546777	-1	-1
-0.546277	-1	-1
-0.545777	-1	-1
-0.545277	-1	-1
-0.544777	-1	-1
-0.544277	-1	-1
-0.543777	-1	-1
-0.543277	-1	-1
-0.542777	-1	-1
-0.542277	-1	-1
-0.541777	-1	-1
-0.541277	-1	-1
-0.540777	-1	-1
-0.540277	-1	-1
-0.539777	-1	-1
-0.539277	-1	-1
-0.538777	-1	-1
-0.538277	-1	-1
-0.537777	-1	-1
-0.537277	-1	-1
-0.536777	-1	-1
-0.536277	-1	-1
-0.535777	-1	-1
-0.535277	-1	-1
-0.534777	-1	-1
-0.534277	-1	-1
-0.533777	-1	-1
-0.533277	-1	-1
-0.532777	-1	-1
-0.532277	-1	-1
-0.531777	-1	-1
-0.531277	-1	-1
-0.530777	-1	-1
-0.530277	-1	-1
-0.529777	-1	-1
-0.529277	-1	-1
-0.528777	-1	-1
-0.528277	-1	-1
-0.527777	-1	-1
-0.527277	-1	-1
-0.526776	-1	-1
-0.526276	-1	-1
-0.525776	-1	-1
-0.525276	-1	-1
-0.524776	-1	-1
-0.524276	-1	-1
-0.523776	-1	-1
-0.523276	-1	-1
-0.522776	-1	-1
-0.522276	-1	-1
-0.521776	-1	-1
-0.521276	-1	-1
-0.520776	-1	-1
-0.520276	-1	-1
-0.519776	-1	-1
-0.519276	-1	-1
-0.518776	-1	-1
-0.518276	-1	-1
-0.517776	-1	-1
-0.517276	-1	-1
-0.516776	-1	-1
-0.516276	-1	-1
-0.515776	-1	-1
-0.515276	-1	-1
-0.514776	-1	-1
-0.514276	-1	-1
-0.513776	-1	-1
-0.513276	-1	-1
-0.512776	-1	-1
-0.512276	-1	-1
-0.511776	-1	-1
-0.511276	-1	-1
-0.510776	-1	-1
-0.510276	-1	-1
-0.509776	-1	-1
-0.509276	-1	-1
-0.508776	-1	-1
-0.508276	-1	-1
-0.507776	-1	-1
-0.507276	-1	-1
-0.506776	-1	-1
-0.506276	-1	-1
-0.505776	-1	-1
-0.505275	-1	-1
-0.504775	-1	-1
-0.504275	-1	-1
-0.503775	-1	-1
-0.503275	-1	-1
-0.502775	-1	-1
-0.502275	-1	-1
-0.501775	-1	-1
-0.501275	-1	-1
-0.500775	-1	-1
-0.500275	-1	-1
-0.499775	-1	-1
-0.499275	-1	-1
-0.498775	-1	-1
-0.498275	-1	-1
-0.497775	-1	-1
-0.497275	-1	-1
-0.496775	-1	-1
-0.496275	-1	-1
-0.495775	-1	-1
-0.495275	-1	-1
-0.494775	-1	-1
-0.494275	-1	-1
-0.493775	-1	-1
-0.493275	-1	-1
-0.492775	-1	-1
-0.492275	-1	-1
-0.491775	-1	-1
-0.491275	-1	-1
-0.490775	-1	-1
-0.490275	-1	-1
-0.489775	-1	-1
-0.489275	-1	-1
-0.488775	-1	-1
-0.488275	-1	-1
-0.487775	-1	-1
-0.487275	-1	-1
-0.486775	-1	-1
-0.486275	-1	-1
-0.485775	-1	-1
-0.485275	-1	-1
-0.484775	-1	-1
-0.484275	-1	-1
-0.483775	-1	-1
-0.483275	-1	-1
-0.482775	-1	-1
-0.482275	-1	-1
-0.481775	-1	-1
-0.481275	-1	-1
-0.480776	-1	-1
-0.480276	-1	-1
-0.479776	-1	-1
-0.479276	-1	-1
-0.478776	-1	-1
-0.478276	-1	-1
-0.477776	-1	-1
-0.477276	-1	-1
-0.476776	-1	-1
-0.476276	-1	-1
-0.475776	-1	-1
-0.475276	-1	-1
-0.474776	-1	-1
-0.474276	-1	-1
-0.473776	-1	-1
-0.473276	-1	-1
-0.472776	-1	-1
-0.472276	-1	-1
-0.471776	-1	-1
-0.471276	-1	-1
-0.470776	-1	-1
-0.470276	-1	-1
-0.469776	-1	-1
-0.469276	-1	-1
-0.468776	-1	-1
-0.468276	-1	-1
-0.467776	-1	-1
-0.467276	-1	-1
-0.466776	-1	-1
-0.466276	-1	-1
-0.465776	-1	-1
-0.465276	-1	-1
-0.464776	-1	-1
-0.464276	-1	-1
-0.463776	-1	-1
-0.463276	-1	-1
-0.462776	-1	-1
-0.462276	-1	-1
-0.461776	-1	-1
-0.461276	-1	-1
-0.460776	-1	-1
-0.460276	-1	-1
-0.459776	-1	-1
-0.459276	-1	-1
-0.458776	-1	-1
-0.458276	-1	-1
-0.457776	-1	-1
-0.457276	-1	-1
-0.456776	-1	-1
-0.456276	-1	-1
-0.455776	-1	-1
-0.455276	-1	-1
-0.454776	-1	-1
-0.454276	-1	-1
-0.453776	-1	-1
-0.453276	-1	-1
-0.452776	-1	-1
-0.452276	-1	-1
-0.451776	-1	-1
-0.451276	-1	-1
-0.450776	-1	-1
-0.450276	-1	-1
-0.449776	-1	-1
-0.449276	-1	-1
-0.448776	-1	-1
-0.448276	-1	-1
-0.447776	-1	-1
-0.447276	-1	-1
-0.446776	-1	-1
-0.446276	-1	-1
-0.445776	-1	-1
-0.445276	-1	-1
-0.444776	-1	-1
-0.444276	-1	-1
-0.443776	-1	-1
-0.443276	-1	-1
-0.442776	-1	-1
-0.442276	-1	-1
-0.441776	-1	-1
-0.441276	-1	-1
-0.440776	-1	-1
-0.440276	-1	-1
-0.439776	-1	-1
-0.439276	-1	-1
-0.438776	-1	-1
-0.438276	-1	-1
-0.437776	-1	-1
-0.437276	-1	-1
-0.436776	-1	-1
-0.436276	-1	-1
-0.435776	-1	-1
-0.435276	-1	-1
-0.434776	-1	-1
-0.434276	-1	-1
-0.433776	-1	-1
-0.433276	-1	-1
-0.432776	-1	-1
-0.432276	-1	-1
-0.431776	-1	-1
-0.431276	-1	-1
-0.430776	-1	-1
-0.430276	-1	-1
-0.429776	-1	-1
-0.429276	-1	-1
-0.428776	-1	-1
-0.428276	-1	-1
-0.427776	-1	-1
-0.427276	-1	-1
-0.426776	-1	-1
-0.426276	-1	-1
-0.425776	-1	-1
-0.425276	-1	-1
-0.424776	-1	-1
-0.424276	-1	-1
-0.423776	-1	-1
-0.423276	-1	-1
-0.422776	-1	-1
-0.422276	-1	-1
-0.421776	-1	-1
-0.421276	-1	-1
-0.420776	-1	-1
-0.420276	-1	-1
-0.419776	-1	-1
-0.419276	-1	-1
-0.418776	-1	-1
-0.418276	-1	-1
-0.417776	-1	-1
-0.417276	-1	-1
-0.416776	-1	-1
-0.416276	-1	-1
-0.415776	-1	-1
-0.415276	-1	-1
-0.414776	-1	-1
-0.414276	-1	-1
-0.413776	-1	-1
-0.413276	-1	-1
-0.412776	-1	-1
-0.412276	-1	-1
-0.411776	-1	-1
-0.411276	-1	-1
-0.410776	-1	-1
-0.410276	-1	-1
-0.409776	-1	-1
-0.409276	-1	-1
-0.408776	-1	-1
-0.408276	-1	-1
-0.407776	-1	-1
-0.407276	-1	-1
-0.406776	-1	-1
-0.406276	-1	-1
-0.405776	-1	-1
-0.405276	-1	-1
-0.404776	-1	-1
-0.404276	-1	-1
-0.403776	-1	-1
-0.403277	-1	-1
-0.402777	-1	-1
-0.402277	-1	-1
-0.401777	-1	-1
-0.401277	-1	-1
-0.400777	-1	-1
-0.400277	-1	-1
-0.399777	-1	-1
-0.399277	-1	-1
-0.398777	-1	-1
-0.398277	-1	-1
-0.397777	-1	-1
-0.397277	-1	-1
-0.396777	-1	-1
-0.396277	-1	-1
-0.395777	-1	-1
-0.395277	-1	-1
-0.394777	-1	-1
-0.394277	-1	-1
-0.393777	-1	-1
-0.393277	-1	-1
-0.392777	-1	-1
-0.392277	-1	-1
-0.391777	-1	-1
-0.391277	-1	-1
-0.390777	-1	-1
-0.390277	-1	-1
-0.389777	-1	-1
-0.389277	-1	-1
-0.388777	-1	-1
-0.388277	-1	-1
-0.387777	-1	-1
-0.387277	-1	-1
-0.386777	-1	-1
-0.386277	-1	-1
-0.385777	-1	-1
-0.385277	-1	-1
-0.384777	-1	-1
-0.384277	-1	-1
-0.383777	-1	-1
-0.383277	-1	-1
-0.382777	-1	-1
-0.382277	-1	-1
-0.381777	-1	-1
-0.381277	-1	-1
-0.380777	-1	-1
-0.380277	-1	-1
-0.379777	-1	-1
-0.379277	-1	-1
-0.378777	-1	-1
-0.378277	-1	-1
-0.377777	-1	-1
-0.377277	-1	-1
-0.376777	-1	-1
-0.376277	-1	-1
-0.375777	-1	-1
-0.375277	-1	-1
-0.374777	-1	-1
-0.374277	-1	-1
-0.373777	-1	-1
-0.373277	-1	-1
-0.372777	-1	-1
-0.372277	-1	-1
-0.371777	-1	-1
-0.371277	-1	-1
-0.370777	-1	-1
-0.370277	-1	-1
-0.369777	-1	-1
-0.369277	-1	-1
-0.368777	-1	-1
-0.368277	-1	-1
-0.367777	-1	-1
-0.367277	-1	-1
-0.366777	-1	-1
-0.366277	-1	-1
-0.365777	-1	-1
-0.365277	-1	-1
-0.364777	-1	-1
-0.364277	-1	-1
-0.363777	-1	-1
-0.363277	-1	-1
-0.362777	-1	-1
-0.362277	-1	-1
-0.361777	-1	-1
-0.361277	-1	-1
-0.360777	-1	-1
-0.360277	-1	-1
-0.359777	-1	-1
-0.359277	-1	-1
-0.358777	-1	-1
-0.358277	-1	-1
-0.357777	-1	-1
-0.357277	-1	-1
-0.356777	-1	-1
-0.356277	-1	-1
-0.355777	-1	-1
-0.355277	-1	-1
-0.354777	-1	-1
-0.354277	-1	-1
-0.353777	-1	-1
-0.353277	-1	-1
-0.352777	-1	-1
-0.352277	-1	-1
-0.351777	-1	-1
-0.351277	-1	-1
-0.350777	-1	-1
-0.350277	-1	-1
-0.349777	-1	-1
-0.349277	-1	-1
-0.348777	-1	-1
-0.348277	-1	-1
-0.347777	-1	-1
-0.347277	-1	-1
-0.346777	-1	-1
-0.346277	-1	-1
-0.345777	-1	-1
-0.345277	-1	-1
-0.344777	-1	-1
