1	0	-1.5708	-1	-1
1	0	-1.5658	-1	-1
1	0	-1.5608	-1	-1
1	0	-1.5558	-1	-1
1	0	-1.5508	-1	-1
1	0	-1.5458	-1	-1
1	0	-1.5408	-1	-1
1	0	-1.5358	-1	-1
1	0	-1.5308	-1	-1
1	0	-1.5258	-1	-1
1	0	-1.5208	-1	-1
1	0	-1.5158	-1	-1
1	0	-1.5108	-1	-1
1	0	-1.5058	-1	-1
1	0	-1.5008	-1	-1
1	0	-1.4958	-1	-1
1	0	-1.4908	-1	-1
1	0	-1.4858	-1	-1
1	0	-1.4808	-1	-1
1	0	-1.4758	-1	-1
1	0	-1.4708	-1	-1
1	0	-1.4658	-1	-1
1	0	-1.4608	-1	-1
1	0	-1.4558	-1	-1
1	0	-1.4508	-1	-1
1	0	-1.4458	-1	-1
1	0	-1.4408	-1	-1
1	0	-1.4358	-1	-1
1	0	-1.4308	-1	-1
1	0	-1.4258	-1	-1
1	0	-1.4208	-1	-1
1	0	-1.4158	-1	-1
1	0	-1.4108	-1	-1
1	0	-1.4058	-1	-1
1	0	-1.4008	-1	-1
1	0	-1.3958	-1	-1
1	0	-1.3908	-1	-1
1	0	-1.3858	-1	-1
1	0	-1.3808	-1	-1
1	0	-1.3758	-1	-1
1	0	-1.3708	-1	-1
1	0	-1.3658	-1	-1
1	0	-1.3608	-1	-1
1	0	-1.3558	-1	-1
1	0	-1.3508	-1	-1
1	0	-1.3458	-1	-1
1	0	-1.3408	-1	-1
1	0	-1.3358	-1	-1
1	0	-1.3308	-1	-1
1	0	-1.3258	-1	-1
1	0	-1.3208	-1	-1
1	0	-1.3158	-1	-1
1	0	-1.3108	-1	-1
1	0	-1.3058	-1	-1
1	0	-1.3008	-1	-1
1	0	-1.2958	-1	-1
1	0	-1.2908	-1	-1
1	0	-1.2858	-1	-1
1	0	-1.2808	-1	-1
1	0	-1.2758	-1	-1
1	0	-1.2708	-1	-1
1	0	-1.2658	-1	-1
1	0	-1.2608	-1	-1
1	0	-1.2558	-1	-1
1	0	-1.2508	-1	-1
1	0	-1.2458	-1	-1
1	0	-1.2408	-1	-1
1	0	-1.2358	-1	-1
1	0	-1.2308	-1	-1
1	0	-1.2258	-1	-1
1	0	-1.2208	-1	-1
1	0	-1.2158	-1	-1
1	0	-1.2108	-1	-1
1	0	-1.2058	-1	-1
1	0	-1.2008	-1	-1
1	0	-1.1958	-1	-1
1	0	-1.1908	-1	-1
1	0	-1.1858	-1	-1
1	0	-1.1808	-1	-1
1	0	-1.1758	-1	-1
1	0	-1.1708	-1	-1
1	0	-1.1658	-1	-1
1	0	-1.1608	-1	-1
1	0	-1.1558	-1	-1
1	0	-1.1508	-1	-1
1	0	-1.1458	-1	-1
1	0	-1.1408	-1	-1
1	0	-1.1358	-1	-1
1	0	-1.1308	-1	-1
1	0	-1.1258	-1	-1
1	0	-1.1208	-1	-1
1	0	-1.1158	-1	-1
1	0	-1.1108	-1	-1
1	0	-1.1058	-1	-1
1	0	-1.1008	-1	-1
1	0	-1.0958	-1	-1
1	0	-1.0908	-1	-1
1	0	-1.0858	-1	-1
1	0	-1.0808	-1	-1
1	0	-1.0758	-1	-1
1	0	-1.0708	-1	-1
1	0	-1.0658	-1	-1
1	0	-1.0608	-1	-1
1	0	-1.0558	-1	-1
1	0	-1.0508	-1	-1
1	0	-1.0458	-1	-1
1	0	-1.0408	-1	-1
1	0	-1.0358	-1	-1
1	0	-1.0308	-1	-1
1	0	-1.0258	-1	-1
1	0	-1.0208	-1	-1
1	0	-1.0158	-1	-1
1	0	-1.0108	-1	-1
1	0	-1.0058	-1	-1
1	0	-1.0008	-1	-1
1	0	-0.995797	-1	-1
1	0	-0.990797	-1	-1
1	0	-0.985797	-1	-1
1	0	-0.980797	-1	-1
1	0	-0.975797	-1	-1
1	0	-0.970797	-1	-1
1	0	-0.965797	-1	-1
1	0	-0.960797	-1	-1
1	0	-0.955797	-1	-1
1	0	-0.950797	-1	-1
1	0	-0.945797	-1	-1
1	0	-0.940797	-1	-1
1	0	-0.935797	-1	-1
1	0	-0.930797	-1	-1
1	0	-0.925797	-1	-1
1	0	-0.920797	-1	-1
1	0	-0.915797	-1	-1
1	0	-0.910797	-1	-1
1	0	-0.905797	-1	-1
1	0	-0.900797	-1	-1
1	0	-0.895797	-1	-1
1	0	-0.890797	-1	-1
1	0	-0.885797	-1	-1
1	0	-0.880797	-1	-1
1	0	-0.875797	-1	-1
1	0	-0.870797	-1	-1
1	0	-0.865797	-1	-1
1	0	-0.860797	-1	-1
1	0	-0.855797	-1	-1
1	0	-0.850797	-1	-1
1	0	-0.845797	-1	-1
1	0	-0.840797	-1	-1
1	0	-0.835797	-1	-1
1	0	-0.830797	-1	-1
1	0	-0.825797	-1	-1
1	0	-0.820797	-1	-1
1	0	-0.815797	-1	-1
1	0	-0.810797	-1	-1
1	0	-0.805797	-1	-1
1	0	-0.800797	-1	-1
1	0	-0.795797	-1	-1
1	0	-0.790797	-1	-1
1	0	-0.785797	-1	-1
1	0	-0.780797	-1	-1
1	0	-0.775797	-1	-1
1	0	-0.770797	-1	-1
1	0	-0.765797	-1	-1
1	0	-0.760797	-1	-1
1	0	-0.755797	-1	-1
1	0	-0.750797	-1	-1
1	0	-0.745797	-1	-1
1	0	-0.740797	-1	-1
1	0	-0.735797	-1	-1
1	0	-0.730797	-1	-1
1	0	-0.725797	-1	-1
1	0	-0.720797	-1	-1
1	0	-0.715797	-1	-1
1	0	-0.710797	-1	-1
1	0	-0.705797	-1	-1
1	0	-0.700797	-1	-1
1	0	-0.695797	-1	-1
1	0	-0.690797	-1	-1
1	0	-0.685797	-1	-1
1	0	-0.680797	-1	-1
1	0	-0.675797	-1	-1
1	0	-0.670797	-1	-1
1	0	-0.665797	-1	-1
1	0	-0.660797	-1	-1
1	0	-0.655797	-1	-1
1	0	-0.650797	-1	-1
1	0	-0.645797	-1	-1
1	0	-0.640797	-1	-1
1	0	-0.635797	-1	-1
1	0	-0.630797	-1	-1
1	0	-0.625797	-1	-1
1	0	-0.620797	-1	-1
1	0	-0.615797	-1	-1
1	0	-0.610797	-1	-1
1	0	-0.605797	-1	-1
1	0	-0.600797	-1	-1
1	0	-0.595797	-1	-1
1	0	-0.590797	-1	-1
1	0	-0.585797	-1	-1
1	0	-0.580797	-1	-1
1	0	-0.575797	-1	-1
1	0	-0.570797	-1	-1
1	0	-0.565797	-1	-1
1	0	-0.560797	-1	-1
1	0	-0.555797	-1	-1
1	0	-0.550797	-1	-1
1	0	-0.545797	-1	-1
1	0	-0.540797	-1	-1
1	0	-0.535797	-1	-1
1	0	-0.530797	-1	-1
1	0	-0.525797	-1	-1
1	0	-0.520797	-1	-1
1	0	-0.515797	-1	-1
1	0	-0.510797	-1	-1
1	0	-0.505797	-1	-1
1	0	-0.500797	-1	-1
1	0	-0.495797	-1	-1
1	0	-0.490797	-1	-1
1	0	-0.485797	-1	-1
1	0	-0.480797	-1	-1
1	0	-0.475797	-1	-1
1	0	-0.470797	-1	-1
1	0	-0.465797	-1	-1
1	0	-0.460797	-1	-1
1	0	-0.455797	-1	-1
1	0	-0.450797	-1	-1
1	0	-0.445797	-1	-1
1	0	-0.440797	-1	-1
1	0	-0.435797	-1	-1
1	0	-0.430797	-1	-1
1	0	-0.425797	-1	-1
1	0	-0.420797	-1	-1
1	0	-0.415797	-1	-1
1	0	-0.410797	-1	-1
1	0	-0.405797	-1	-1
1	0	-0.400797	-1	-1
1	0	-0.395797	-1	-1
1	0	-0.390797	-1	-1
1	0	-0.385798	-1	-1
1	0	-0.380798	-1	-1
1	0	-0.375798	-1	-1
1	0	-0.370798	-1	-1
1	0	-0.365798	-1	-1
1	0	-0.360798	-1	-1
1	0	-0.355798	-1	-1
1	0	-0.350798	-1	-1
1	0	-0.345798	-1	-1
1	0	-0.340798	-1	-1
1	0	-0.335798	-1	-1
1	0	-0.330798	-1	-1
1	0	-0.325798	-1	-1
1	0	-0.320798	-1	-1
1	0	-0.315798	-1	-1
1	0	-0.310798	-1	-1
1	0	-0.305798	-1	-1
1	0	-0.300798	-1	-1
1	0	-0.295798	-1	-1
1	0	-0.290798	-1	-1
1	0	-0.285798	-1	-1
1	0	-0.280798	-1	-1
1	0	-0.275798	-1	-1
1	0	-0.270798	-1	-1
1	0	-0.265798	-1	-1
1	0	-0.260798	-1	-1
1	0	-0.255798	-1	-1
1	0	-0.250798	-1	-1
1	0	-0.245798	-1	-1
1	0	-0.240798	-1	-1
1	0	-0.235798	-1	-1
1	0	-0.230798	-1	-1
1	0	-0.225798	-1	-1
1	0	-0.220798	-1	-1
1	0	-0.215798	-1	-1
1	0	-0.210798	-1	-1
1	0	-0.205798	-1	-1
1	0	-0.200798	-1	-1
1	0	-0.195798	-1	-1
1	0	-0.190798	-1	-1
1	0	-0.185798	-1	-1
1	0	-0.180798	-1	-1
1	0	-0.175798	-1	-1
1	0	-0.170798	-1	-1
1	0	-0.165798	-1	-1
1	0	-0.160798	-1	-1
1	0	-0.155798	-1	-1
1	0	-0.150798	-1	-1
1	0	-0.145798	-1	-1
1	0	-0.140798	-1	-1
1	0	-0.135798	-1	-1
1	0	-0.130798	-1	-1
1	0	-0.125798	-1	-1
1	0	-0.120798	-1	-1
1	0	-0.115798	-1	-1
1	0	-0.110798	-1	-1
1	0	-0.105798	-1	-1
1	0	-0.100798	-1	-1
1	0	-0.0957977	-1	-1
1	0	-0.0907977	-1	-1
1	0	-0.0857977	-1	-1
1	0	-0.0807977	-1	-1
1	0	-0.0757977	-1	-1
1	0	-0.0707977	-1	-1
1	0	-0.0657977	-1	-1
1	0	-0.0607977	-1	-1
1	0	-0.0557977	-1	-1
1	0	-0.0507977	-1	-1
1	0	-0.0457977	-1	-1
1	0	-0.0407977	-1	-1
1	0	-0.0357977	-1	-1
1	0	-0.0307977	-1	-1
1	0	-0.0257977	-1	-1
1	0	-0.0207977	-1	-1
1	0	-0.0157977	-1	-1
1	0	-0.0107977	-1	-1
1	0	-0.00579772	-1	-1
1	0	-0.00079772	-1	-1
1	0	0.00420228	-1	-1
1	0	0.00920228	-1	-1
1	0	0.0142023	-1	-1
1	0	0.0192023	-1	-1
1	0	0.0242023	-1	-1
1	0	0.0292023	-1	-1
1	0	0.0342023	-1	-1
1	0	0.0392023	-1	-1
1	0	0.0442023	-1	-1
1	0	0.0492023	-1	-1
1	0	0.0542023	-1	-1
1	0	0.0592023	-1	-1
1	0	0.0642023	-1	-1
1	0	0.0692023	-1	-1
1	0	0.0742023	-1	-1
1	0	0.0792023	-1	-1
1	0	0.0842023	-1	-1
1	0	0.0892023	-1	-1
1	0	0.0942023	-1	-1
1	0	0.0992023	-1	-1
1	0	0.104202	-1	-1
1	0	0.109202	-1	-1
1	0	0.114202	-1	-1
1	0	0.119202	-1	-1
1	0	0.124202	-1	-1
1	0	0.129202	-1	-1
1	0	0.134202	-1	-1
1	0	0.139202	-1	-1
1	0	0.144202	-1	-1
1	0	0.149202	-1	-1
1	0	0.154202	-1	-1
1	0	0.159202	-1	-1
